,review_body,review_date,hotelName,hotelUrl
937,"Nice boutique hotel... Everything from service, to comfort to cleanliness to location was great. Its situated in a popular shopping area with lots of food options. It was walkable to the main palace as well. The only fault was the perhaps the view and the breakfast. Food quality and selection was extremely basic, but overpriced. The standard room I booked was completely blocked by the other hotel 's other building in front. With the said, you can pay extra to an upgraded room in the front building.","July 12, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
938,"Hotel Shinshin is a great place to stay if you want to explore Seoul. It has easy access to the train stations (City Hall / Myeongdong area). The hotel has minimalist style. It has a great location with awesome food surrounding it. The best part of it it is that, it is tucked in a quiet place even if it's the center of everything. They prepared our room even if we arrived earlier (10am). They also provided us directions on how to navigate our way towards the hotel, this is very helpful as Seoul's train system can be very complex. We fully enjoyed our 10th year anniversary here. Breakfast was also provided. If there's just one suggestion I could give is that to have more variety of food serve during breakfast... if that's settled, for sure I will give 5 ⭐️⭐️⭐️⭐️⭐️","June 21, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
939,"The hotel is located near Meyongdong shopping complex, maybe just 10 mins walk, very convenient. And thus a few mins also from the Cityhall subway station. The service is very good. Just room is a bit small and they don't provide toothbrush and pastes. ","June 18, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
940,"Can see why this hotel won its 2016 #1 TripAdvisor award with a good and easy to find location, nestled among more expensive and larger hotels. Breakfast was a fair choice of salads, fruit and couple of hot dishes. Was bit disappointed that it wasn't opened for happy hour drinks on weekends. Vicinity was safe even when walking back at midnight, and there is a street with plenty of late night snacks operating out of stalls just behind, or cross the street to the flea market. Wine bars are firmly in the nearby 4star hotels. Note that this hotel provides toiletries but not toothbrushes and shavers. There were robes and slippers, and kettle. The metro station is also a major one with two major lines crossing. A comfortable stay with polite and informative reception staff. No fitness facilities but wifi and tv works perfectly. ","May 20, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
941,"Very smart hotel near to Myeongdong shopping district. Stayed here for 4 nights and found it to be perfectly situated to get around the city. There are a number of subway stops within a few minutes walk and it's only around 5 minutes walk before hitting the first of many shops in the Myeongdong area (same time in opposite direction for Namdaemun market)Hotel itself is clean, well looked after and whilst the room wasn't huge, the bed was a comfortable delight and there was ample room for 2 travellers plus luggage to go about their routines before/after a day of exploration.Staff were really helpful and spoke good English which made things very easy for two non Korean speaking tourists.Definitely recommended","May 13, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
942,"Great hotel, the location is handy to the everything. a few minutes walk and you can take your pick into the underground market, or Shinsegae or myeongdong area. The airport bustop is also quite close in front of the Bank of korea headquarters (this is the 6015). THe service in the hotel was great. Vivian Kwon was really awesome, she was friendly and accomodating and english wasn't too bad. What I truly like about the hotel is also the offer the laundry service and also free phone which we used to help us get around using the wifi hotspot. the decor of the rooms are also great but reception was a bit akward as you need to go down to the basement first. if you ahve a lot of luggage be prepared to lug it around as I dont think they have porter service.Room was a bit small but comfortable and clean.","May 7, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
943,"Stayed on a combination of business and pleasure for 8 days in the Neo Traditional Suite - brilliant stay, Very helpful staff, fantastic location and lovely Dinehall restaurant.Hotel location is fantastic - located on a sort of 'building' island minutes walk away from the major roads, subways and bus stops. This had the added benefit of making our room on the First Floor very peaceful - no noise - even with sliding door ajar at night. As well as the Suite being a lovely room with wooden floors in the bed/living area, black granite type tiles in the large bathroom, all with underfloor heating, the blissful thing was the two sets of almost floor to ceiling sliding windows you could open to half the width of the window. Billowing net curtains with the delicious breeze meant there was no need for air con with the cross ventilation these open windows provided.The living area at least equal in size to the sleeping area had a comfortable 70s style black sofa, smoked glass topped coffee table and blissful black pouffee to put your legs up on. A long desk area running the length of one wall which has a captain's style chair - very comfortable for working on next to the window. This living area made all the difference for a longer stay made a comfortable and relaxing return from a day's sightseeing or business.The bathroom had a substantial glass door framed with metal with a heavy duty black out curtain that could be pulled across to give 100 per cent privacy. The ample shower space had it's own opaque glass door and the japanese stye toilet also had it's own opaque glass door. Ample area of washstand surface in black granite with two basins and a separate bath. The bath was small but perfectly adequate. Bring your own bubble bath though - hard to find in Seoul. All very clean.The Suite was a luxury that made all the difference.Kettle, mugs and water provided. Fridge. Ample storage space in one wardrobe and another single full length wardrobe a glass door and drawers. Another full length glass storage space with glass shelves and fridge/kettle. Additional two cupboards under the desk Large wall mounted TV. Fast and consistent wifi.We were also offered complimentary laundry - two items a day though think this was linked to the Suite and the use of a brand new looking smartphone free of charge - though heavy penalty if you lost it. Near reception sitting area with complimentary tea, coffee and biscuits - all airconditioned. Great waiting area if you have a later flight and there are two very large spotlessly clean single toilets on the same floor that can be used for changing in very comfortably.The Reception area is in the basement. Recommend you leave your heavy bags upstairs while you check in in case you need to carry them back up again.Dinehall restaurant - great. We paid for the breakfast and were very glad we did and felt it was good value. Despite other reviewers saying there was plenty of alternatives - I did not see them. Buffet Style. There are the daily staples of cereals, locally made yoghurt, fruit and toast and juices and a daily change of local Korean food - simply delicious - and the salad ingredients and fruit so fresh. Coffee or tea - as much as you can drink. We ate here on two nights, there was a good atmosphere and despite a fairly limited menu everything we ordered was freshly prepared and well cooked. Can recommend the Box Chicken - very ample servings for two people. Pizza as well very good and was freshly made. Only problem not open on Saturday night.7 Eleven and 'With Me"" convenience stores within 3 mins walking. Hotel staff very good at ordering taxis that arrive punctually. ATMs in the convenience stores. You can buy Sim Cards here - I bought a Data only sim. Though if I came again I would buy one in the SK Telecom at the Airport, or in the shop near the Hotel as they do it all for you. Getting my Egg data only sim working I bought from the convenience store I found challenging.We took a 'local' taxi (cheaper than the black limousine taxi) directly to the Hotel and it cost approximately 50,000 KRW - a 45 minute to 1 hour trip. Economies of scale made it a luxury well spent. When you come out of the airport avoid the 'black limousine taxis' and go for the local taxi which is cheaper and very comfortable. My husband used taxis to get to his conference and they were very reasonable and waiting for him every morning.Recommend you watch all the You Tube links the Hotel will send you on how to get to the Hotel as useful for spotting landmarks and signs on how to get to Hotel. If you are thiking of getting the subway from the airport, take note of the 3 long flights of stairs to get to ground level.We bought a T Money card - stored value travel card. You can buy them in convenience stores (7 Eleven and With Me 3 mins from Hotel). They were invaluable - use on underground and buses. Recommend you download a Seoul Subway App - invaluable - plans trip for you - tells you how long it will take and much it will cost. Extremely re-assuring for anyone visually challenged as the subway maps on the stations the writing is too small for me! Very easy to get around. Google maps or some reason will not give you the 'walking' option but if you press bus it will give you a map and will also give very accurate and easy bus information It will also follow the route as you are on the bus so you know when to get off. Without it use of buses would be challenging! Learn from my experience and make sure you get on the right side of the road!If you think you would like to visit the absolutely stunning Palaces - buy a combination ticket for 10,000 KRW - very good value. Palaces also offer free guided tours in English but would recommend you arrive before the start of the tour and have a good look round yourself first as not much time for taking photos and drinking in the atmosphere and buildings on the tours.We absolutely loved our trip to Seoul - such an unexpected delight - made all the more comfortable and memorable because of our stay in wonderful HotelShinShin.","May 1, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
944,"My husband and I stayed at Hotel Shin Shin for 5 nights during our time in Seoul. The hotels location is perfect! It is 5 mins from City Hall metro station and 10 minutes from Myeongdong Street mall. It is also 1 minute walk to the airport pick up/drop off bus stop. We stayed in the twin room and it was a good size for both of us. the room has good heating/cooling and even the floor is heated. The staff were really pleasant and spoke good english. They always greeted us with a smile and always willing to help. Vivienne and Bright helped us is booking tickets to the theatre and showing us which transport options were suitable for activities. Complimentary tea and coffee is available down stairs near reception. We also ate at the Dinehall which is next door to the hotel. The prices were good and food options were plentiful. 2 convenience stores are located either side of the hotel, and the tourist police station is just down the road from the hotel. We felt very safe staying at this hotel and would definitely stay here again.","April 26, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
945,Cosy yet modern hotel in a great location. The staff were friendly and helpful and although the rooms were small there was enough room for the two of us. Also the bed was massive which was definitely a bonus! ,"April 15, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
946,"Was lost after wondering around Shinshin and decided to call hotel. The sweet young receptionist ran out to look for us, it was such a relief to see people came to help us as we are v tired by then. A great place and highly recommended. Its just ard Bank of Korea anyway.","April 12, 2017","16    Floral Hotel Shin Shin Seoul Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d4235369-Reviews-Floral_Hotel_Shin_Shin_Seoul_Myeongdong-Seoul.html
947,"The Skypark Hotel Myeongdong III was in a great location, very short walk to the Myeongdong shopping area and within walking distance or short taxi ride to Seoul Tower, Namdaemun, and the palaces. Hotel also provided free shuttle to Dongdaemun and Seoul Station. There was a 7-eleven and Paris Baguette which was very convenient. Many great restaurants nearby when you finally get tired of the street food lol. The quad room was big enough for a family of 4, the bathroom was very clean, there was a full bathroom plus a separate shower stall, which helped, and was nice to have a bidet! Housekeeping cleaned daily and provided nice shampoo, conditioner, shower gel, and lotion. Staff was very nice and friendly. The room had 110V plug, so I didn’t have to use a converter. Would definitely recommend!","July 9, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
948,"The hotel is conveniently located next to metro and airport shuttle stops. We went to the Myeongdong market with hundreds of food and clothing booths a few blocks away almost everyday. The room has both 220V and 110 V outlets which helped with our recharging cell phones and wheelchair every night. The room and the bathroom were very clean and the cleaning service was prompt and meticulous.The staff was extraordinarily helpful and friendly. One night a staff member helped fix my wheelchair front wheel with an Allen wrench. Another time a different staff member helped tighten the handle bar. On our day of check-out, yet another staff member pushed two of our suite cases to the airport shuttle stop. We are grateful for their help beyond the normal duty.If we went to Seoul again, we would definitely choose the Skypark Meopngdong III.","June 13, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
949,"This is my 3rd time staying at this hotel. I like the location of this hotel, the subway is just in front of the hotel. Many shops and restaurant nearby. There is free shutter bus to Dongdaemon and Seoul station. The staffs can speak good English and they are friendly and helpful.","June 7, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
950,"Easy access by train. Location is great. 3 mins walk to Myeongdong shopping street. Provided masks, toothbrushes and others. Enjoyed our stay in this hotel. Staff is friendly. Will book again next time. ","June 7, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
951,"I was with my Sister sharing 1 room. We had to take turns to open our luggages as the room was pretty small. Great location, staff at the hotel were polite and helpful. Great for travellers who want a hotel with easy access to train and airport limo. ","May 26, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
952,"This hotel is in an excellent location with it being just steps away from a subway station, only a very short walk to the Airport Limousine Bus stop and it being in the Myeondong shopping area. That shopping area is very interesting to stroll through with all the stores and all the open air food stands that are grilling everything from corn to crabs. The room was very clean and the staff are very helpful. Will definitely stay here again.","May 23, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
953,"Solo traveler ~Stayed in skypark lll for 4-days , I would say it’s really convenient! The hotel is located just right in front of myeongdong subway station exit 10, airport express bus stop is located within walking distance in minutes ! ","May 22, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
954,"Whenever i travel with family these qualities are my priority when selecting hotel: cleanliness, comfortable bedding, staff manners, close to public transportation, eateries, shopping. Hotel Skypark Myeongdong III has it all. I am very very satisfied with this hotel. All the staffs were nice, good manners, and very helpful. Exit the subway and you will find this hotel, airport bus stop is also just 50m away, very convenient with big luggages. A few steps away and you will get to the heart of famous Myeongdong shopping and eateries. Will stay here again if i visit Seoul again and will recommend to all my friends and relatives. ","April 9, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
955,"Great location in Myeongdong and convenient for transportation. Hotel located on main road and subway is right in front of hotel. However poor attitude of night shift front desk guy, no greetings or welcome at all. When we had inquiry, the guy seems unlike to answer to questions.","March 23, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
956,"The hotel is location in an excellent location. Smack at the entrance is the entrance to subway. Flanked by multiple convenient stores. Bus stop for the airport limousine is only 30m away. And if Myeong-dong is your hang out spot, then this is the place to stay.The rooms are basic and clean. But do be aware that the standard rooms are small, very very small. This is the size of the rooms in the area, they are this small, count your self lucky that u can still walk around the room and open up your luggage. ","March 7, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
957,"We picked this hotel as it was conveniently located. Five steps from the entrance of the subway train and right next to the pick up point for the shuttle but to Pyongchang. Also, it is a very short walk to the shopping streets of Myeongdong. Perfect for my family travelling with small kids.","February 19, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
958,ProsGood location in Myeongdong and near the shopping streetRoom is comfortable and price is affordable.ConsThe male receptionist (without spectacles) who checked us in and (unfortunately) checked us out was super arrogant. His attitude made me feel unwelcome. This kind of service should not continue and the hotel should improve.,"February 18, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
959,"The area of the room could be larger. Also, it is a little bit difficult to adjust the water temperature of showering, it would become very hot or cold if I turn the tap a little bit. I sleep very well but the function of blocking sound from other room have to be stronger. Hope keep on becoming better! Thank you so much!","February 12, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
960,"Very attentive and helpful staffs, very nice to upgrade one of our room to deluxe. Location was great for Myeongdong shopping and airport bus stop is only few steps away. Standard room is rather small and simple, however deluxe room is good.","January 13, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
961,Definitely will be back there again. The room is good size. However the room is queen bed. The bathroom is clean. Good washing and dryer machine available. Great for me to stays over 10 nights. Best place to stay and do shopping. ,"January 11, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
962,"Arrived in the morning and was able to leave luggage at the concierge smoothly. Checking in was smooth. Room was not big, just comfortable for two and two luggage but good enough since we will only be sleeping there. Coin laundry was awesome, ₩2000 per wash or dryer with dispenser for liquid detergent at ₩500 each. Managed to get a clean and dry load of clothes after 1.5hr. Hotel is also near pick up/drop off point of a few tour activities so its very convenient, especially during return where we can easily drop our things back at the hotel before coming out again for dinner at myeongdong.Overall great location and value for money! However if you are one looking for full suite of hotel facilities, this may not be the one for you.","January 10, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
963,"The hotel's biggest plus point was that Exit 9 of Myeongdong station is right in front of it. Very accesible for us since we always use the subway as means of transportation. The Myeongdong street foods andxmake up stores are also a stone throw away. If you are here for shopping then this is the highly recommended hotel. A botvpf a downside was that the room itself is small. If you open two luggages (like in our case), you'll have to walk on your beds. I believe the heater is also centralized during winter. We cannot control the temperature. Sadly, we were not able to try their laundry. Would have been easier for us. We will definitely book here again when we come back.","January 1, 2019","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
964,"Hotel is at good location, there is a coin laundromat that allows me to do my daily laundry is a wonder! it's a waste I could not get to stay for my full trip as the quad room was not available throughout my stay in Seoul and I had to switch to another hotel without laundromat. However, the room ventilation gets a little stuffy as there is only central heater during winter and I had to open the small window for cold air to come into the room. Otherwise, it's a good stay.","December 25, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
965,This is our second time staying with Skypark III. This time for 7 nights. The Quad room was just nice for 3 adults and 1 child. The heater remote control was in Korea but easily accessible. The Double room is a lil small but it’s okay. Housekeeping was good and concierge was very helpful with our inquiries. I would def be back here on our next Korea trip!,"December 15, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
966,"Just a few steps away from train station, Airport Bus... Myeongdong Street ..Taxi Stand is just outside the hotel...There’s Paris Baguette and 7/11 down the hotel.. so if you need something no problem! Beside is Family Mart too.They clean and change the beddings and towels everyday... thank you skypark III! ","November 21, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
967,Hotel is right outside myeongdong station exit 9. The airport buses 6015 and 6001? stop very near the hotel. Very near the myeongdong shopping street. Hot water shower + bathtub and heated toilet bidet. Room slightly small. Coin laundry at the basement. Will recommend,"October 29, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
968,"Staff are polite and helpful. Hotel located near the airport bus stop and also myeongdong station exit 9 which can arrive within 5-10 mins, the myeongdong shopping street is in 10 mins distance. How's convenient!! The room is tiny but a bit smaller than anticipated. The restroom is clean and large. I love it! I will come back next trip","October 27, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
969,Surprised to have an additional shower place apart from the normal bathroom that speeded up queuing for shower after a long day out. Location is no doubt so very convenient right at Exit 9. Airport limo station is just few steps away. Room size is good enough for 4 adults with 4 twin beds with 4 opened suitcases too. Staff was nice and room was clean. Good value for money.,"October 17, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
970,"Good location, easy access to subway and shopping area. There is a few storey high Daiso opposite and next to the hotel, has 7-11 & bakery. Not much choice at 7-11. Staffs are impolite. Room is small for 2 person. Easy access to and fro Incheon airport via luminous airport bus. There are better hotels surrounding. Won’t recommend to friends and will not stay there again if going to Seoul.","October 3, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
971,Location is very strategic! Very close to Myeong dong shopping center and train/bus station which is our starting place for our booked trips to Nami island & Everland. Service is excellent. Rooms are cozy. We will definitely be back. ,"September 29, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
972,great location. on top of exit 12 line 4 of myeondong station near uniqlo and airport stop. walking distance with all the shops and restaurants. room is a little bit small but decent. can store luggage after check out. has weighing scale and entrance for people with luggages. 711 and paris baguette are downstairs,"September 23, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
973,"Stayed in Skypark III from 18 - 22 August. Hotel is well located next to Myeong-dong station. Hotel staff are friendly and helpful. Hotel provides free shuttle bus to Seoul Station, Dongdaemun etc. There's also a 7-11 and Paris Baguette at ground level. Hotel room is relatively spacious. Stayed in a triple Princess room. So pinkish! Like that there is a separate toilet and shower room. As there's 3 of us, we can use the shower in the toilet as well as the shower room concurrently. Time saving for us.Will definitely return. Value for money!","August 27, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
974,"Hotel location is very convenient, next to Myeongdong subway station and near by the airport bus stop. Staff are nice and helpful. They are good at English so easy to communicate. Even the room not very big, but it's very tidy and comfortable. ","August 13, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
975,"Hotel room is small, but clean. There is an exit to the metro right outside of the hotel entrance hotel and is walking distance to the shopping belt of Myeongdong. You can also take the free shuttle bus from Seoul station to the hotel","July 21, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
976,"Great hotel. Rooms were clean and staff were friendly. Subway station exit is just outside the hotel so it’s very convenient. Airport Shuttle Bus station is just a few meters away. It’s centrally located, shops and restaurants are just nearby.","July 11, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
977,"The room is a bit small, but it is a convenient hotel to move anyway. Limousine bus stop from the airport within walking distance, within walking distance to Myeongdong, convenience meal next to the porridge is also convenient. ","June 19, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
978,"This hotel is really convenient, next to the exit of the metro station. Really accessible and near to the Myeongdong shopping street. It is also clean and quiet although it is near to the shopping street. Will recommend others to stay here.","June 15, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
979,"I would totally recommend Hotel Skypark Myeongdong III because:1. It is very clean and neat2. Myeongdong station exit 9 (stairs only) is just at the doorstep of this hotel.3. Board /alight from Airport bus just a street (50m on the same side) down.3. 7-11 and Paris baguette are beside it. Buying breakfast and top up T-money is so much easier.4. Myeongdong shopping streets are around the corner.5. There is a 5-6 storey Daiso building opposite.6. Japanese style toilet bidet.7. A safe in the room (do bring passport out as tax refund requires you to produce a foreign passport)8. Ask for tea/coffee cups, stirrer, disposal toothbrush and toothpaste if you require.9. Night wear, kettle, air purifier, shower gel and shampoo provided in room. Water (including hot water) dispensing machine at corridor.Note that they provide 2 soft pillows which your head literally sinks into it. Might be a concern if you are used to hard pillow.Overall a very convenient and affordable hotel in this area! ","May 30, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
980,"Very average hotel, nothing to write home about. Location is good, literally right next to an exit of Myeongdong metro station. If you use another exit on the same side of the street, you can use the escalator which is especially handy if you have luggage. Very easy to get to the hotel from Seoul Station. Myeongdong shopping district is very close, just a few blocks away, but if you don't like crowds and the noise, it's easy to avoid it. Namdaemun is within walking distance, Dongdaemun just a few metro stops away.Rooms are typical, quite small. If you're lucky, you will have a window with a view but most likely you won't. Free wifi worked well and the staff was friendly and helpful. Apparently they offer breakfast for an additional fee but it's served in the Paris Baguette next door.My biggest complaint is that the beds are quite uncomfortable. Way too soft and the pillows are really mushy as well. Had my first neckaches of the trip. The hotel is rather quiet but you can hear people talking in the corridor. Our room as not facing the street and there was no traffic noise.","May 9, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
981,"The location is very good and the room size is acceptable. However, the electric kettle is uncleared since I found some precipitate at the bottom of the kettle. The wardrobe is dusty. I found two bottles of water in the fridge and do not know what is the price. ","April 16, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
982,"Everything about the hotel is great especially the location and the water dispenser on each floor. There was only one thing that bothered us, and it was the very warm temperature of the room at night time. We were there right smack in the middle of a cold wave when we were in Seoul but we were sweating at night. It was not just war, it was hot!! We definitely turned off the heater, and I asked the Front Desk if there was a way to adjust the very warm temp but no AC was understandably available as it was still winter. I will return to this hotel in the summer but having second thoughts on going there again in winter. Other than that, I love this hotel.Tip: Myeongdong Station Exit 9 is right in front of the hotel but it is all stairs so its a killer if you have baggage. What we did was go out using Exit 7 which has elevators or Exit 1 (across the street from hotel) which has both elevators and escalators. They're both a little bit farther away from the hotel compared to Exit 9 but the lifts definitely make up for the extra walking, if heavy load is involved.","January 30, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
